"","per","toa","toa.1","id","country","inst_size","inst_mob_size","mob_share","per.1","toa.2","ego_country","pub_no","ego_net_size_no","collab_country_no","toa_old","n_refs","zebra_cited_no","zebra_cited_per","id.1","lagged_int_expo","lagged_reg_expo","lagged_nat_expo","adopted","id.2"
"155",1996,NA,NA,"101103291","gbr",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101103291",NA,NA,NA,0,"101103291"
"156",1996,NA,NA,"101134093","deu",2,2,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101134093",NA,NA,NA,0,"101134093"
"157",1996,NA,NA,"101152215","fra",4,2,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101152215",NA,NA,NA,0,"101152215"
"158",1996,NA,NA,"101168532","fra",3,1,0.333,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101168532",NA,NA,NA,0,"101168532"
"159",1996,NA,NA,"101168854","deu",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101168854",NA,NA,NA,0,"101168854"
"160",1996,NA,NA,"101208124","deu",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101208124",NA,NA,NA,0,"101208124"
"161",1996,NA,NA,"101211524","gbr",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101211524",NA,NA,NA,0,"101211524"
"162",1996,NA,NA,"101216096","deu",9,6,0.667,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101216096",NA,NA,NA,0,"101216096"
"163",1996,NA,NA,"101250625","deu",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101250625",NA,NA,NA,0,"101250625"
"164",1996,NA,NA,"101281684","gbr",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101281684",NA,NA,NA,0,"101281684"
"165",1996,NA,NA,"101303966","fra",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101303966",NA,NA,NA,0,"101303966"
"166",1996,NA,NA,"101320830","deu",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101320830",NA,NA,NA,0,"101320830"
"167",1996,NA,NA,"101323662","deu",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101323662",NA,NA,NA,0,"101323662"
"168",1996,NA,NA,"101332518","gbr",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101332518",NA,NA,NA,0,"101332518"
