afid,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,country
60001881,NA,0,2,6,6,1,3,1,3,19,8,6,21,25,14,18,36,18,46,50,39,46,gbr
60001886,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chn
60001890,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,13,1,0,10,2,bra
60001895,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chn
60001910,NA,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,isr
60001931,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,usa
60001933,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,sau
60001945,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ind
60001950,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,swe
60001953,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ind
60001966,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa
60001972,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,6,13,18,4,8,deu
60001987,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,svk
60001989,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa
60001997,NA,0,0,0,0,0,0,0,1,1,3,1,0,10,15,1,3,13,18,11,4,25,nld
60002014,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,7,8,swe
60002016,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,12,0,esp
60002023,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,usa
60002033,NA,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4,1,1,0,3,5,4,chn
60002049,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rus
60002050,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,jpn
60002053,NA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa
60002058,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,5,usa
60002083,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,deu
60002090,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,6,4,8,0,jpn
60002092,NA,0,0,0,0,2,0,0,5,3,4,3,1,2,8,1,2,0,1,4,4,1,usa
60002106,NA,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,2,0,0,jpn
60002144,NA,0,0,0,0,0,2,0,0,0,4,3,4,0,2,2,5,5,0,3,4,8,prt
60002146,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,can
60002149,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,can
60002158,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra
60002162,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa
60002173,NA,0,0,1,6,10,6,5,11,3,0,2,1,1,0,7,2,0,0,2,0,0,can
60002174,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra
60002194,NA,0,0,0,2,0,0,0,0,0,0,0,0,1,1,4,0,0,0,6,4,7,usa
60002200,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita
60002210,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,chn
60002214,NA,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,4,5,3,3,3,3,usa
60002218,NA,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,1,arg
60002220,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld
60002222,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,chn
60002227,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,usa
60002228,NA,0,0,0,0,0,0,0,2,2,1,1,0,0,4,0,0,0,0,0,0,0,usa
60002243,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,usa
60002246,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chn
60002262,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,usa
60002281,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mex
60002284,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,gbr
