"","per","toa","toa.1","id","country","inst_size","inst_mob_size","mob_share","per.1","toa.2","ego_country","pub_no","ego_net_size_no","collab_country_no","toa_old","n_refs","zebra_cited_no","zebra_cited_per","id.1","lagged_int_expo","lagged_reg_expo","lagged_nat_expo","adopted","id.2"
"82",1996,NA,NA,"101006851","nor",2,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101006851",NA,NA,NA,0,"101006851"
"83",1996,NA,NA,"101013400","fin",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101013400",NA,NA,NA,0,"101013400"
"84",1996,NA,NA,"101040142","esp",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101040142",NA,NA,NA,0,"101040142"
"85",1996,NA,NA,"101045257","irl",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101045257",NA,NA,NA,0,"101045257"
"86",1996,NA,NA,"101047830","nor",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101047830",NA,NA,NA,0,"101047830"
"87",1996,NA,NA,"101105967","svn",3,1,0.333,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101105967",NA,NA,NA,0,"101105967"
"88",1996,2014,2014,"101120209","ita",2,1,0.5,1996,2014,NA,NA,NA,NA,NA,NA,NA,NA,"101120209",NA,NA,NA,0,"101120209"
"89",1996,NA,NA,"101131835","isr",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101131835",NA,NA,NA,0,"101131835"
"90",1996,NA,NA,"101158780","ita",2,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101158780",NA,NA,NA,0,"101158780"
"91",1996,NA,NA,"101188861","esp",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101188861",NA,NA,NA,0,"101188861"
"92",1996,NA,NA,"101215594","esp",5,2,0.4,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101215594",NA,NA,NA,0,"101215594"
"93",1996,NA,NA,"101282777","swe",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101282777",NA,NA,NA,0,"101282777"
"94",1996,NA,NA,"101288465","bel",3,1,0.333,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101288465",NA,NA,NA,0,"101288465"
"95",1996,NA,NA,"101297484","bel",5,2,0.4,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101297484",NA,NA,NA,0,"101297484"
"96",1996,NA,NA,"101323656","ita",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101323656",NA,NA,NA,0,"101323656"
"97",1996,2017,2017,"101330542","ita",11,1,0.091,1996,2017,NA,NA,NA,NA,NA,NA,NA,NA,"101330542",NA,NA,NA,0,"101330542"
"98",1996,NA,NA,"101342428","esp",5,1,0.2,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101342428",NA,NA,NA,0,"101342428"
"99",1996,NA,NA,"101355350","che",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101355350",NA,NA,NA,0,"101355350"
"100",1996,NA,NA,"101370446","esp",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101370446",NA,NA,NA,0,"101370446"
"101",1996,NA,NA,"101387163","ita",3,1,0.333,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101387163",NA,NA,NA,0,"101387163"
"102",1996,NA,NA,"101454159","ita",5,2,0.4,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101454159",NA,NA,NA,0,"101454159"
"103",1996,NA,NA,"101518760","ita",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101518760",NA,NA,NA,0,"101518760"
"104",1996,NA,NA,"101605182","swe",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101605182",NA,NA,NA,0,"101605182"
"105",1996,NA,NA,"101622548","bel",2,2,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101622548",NA,NA,NA,0,"101622548"
"106",1996,NA,NA,"101634830","prt",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101634830",NA,NA,NA,0,"101634830"
"107",1996,NA,NA,"101640484","nor",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101640484",NA,NA,NA,0,"101640484"
"108",1996,NA,NA,"101694385","che",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101694385",NA,NA,NA,0,"101694385"
"109",1996,NA,NA,"101696865","ita",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101696865",NA,NA,NA,0,"101696865"
"110",1996,NA,NA,"101744300","bel",2,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101744300",NA,NA,NA,0,"101744300"
"111",1996,NA,NA,"101770561","ita",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101770561",NA,NA,NA,0,"101770561"
"112",1996,NA,NA,"101863390","ita",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101863390",NA,NA,NA,0,"101863390"
"113",1996,NA,NA,"101885254","pol",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101885254",NA,NA,NA,0,"101885254"
"114",1996,NA,NA,"101888429","esp",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101888429",NA,NA,NA,0,"101888429"
"115",1996,NA,NA,"101889034","isr",2,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101889034",NA,NA,NA,0,"101889034"
"116",1996,NA,NA,"101928057","swe",5,1,0.2,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101928057",NA,NA,NA,0,"101928057"
"117",1996,NA,NA,"101945569","esp",4,3,0.75,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101945569",NA,NA,NA,0,"101945569"
"118",1996,NA,NA,"101963558","ita",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101963558",NA,NA,NA,0,"101963558"
"119",1996,2012,2012,"101963588","che",3,2,0.667,1996,2012,NA,NA,NA,NA,NA,NA,NA,NA,"101963588",NA,NA,NA,0,"101963588"
"120",1996,NA,NA,"101983623","hun",3,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101983623",NA,NA,NA,0,"101983623"
"121",1996,NA,NA,"101999405","nor",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101999405",NA,NA,NA,0,"101999405"
"122",1996,NA,NA,"102071743","est",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"102071743",NA,NA,NA,0,"102071743"
"123",1996,NA,NA,"104870343","irl",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104870343",NA,NA,NA,0,"104870343"
"124",1996,NA,NA,"105140297","esp",3,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105140297",NA,NA,NA,0,"105140297"
"125",1996,NA,NA,"105172879","esp",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105172879",NA,NA,NA,0,"105172879"
"126",1996,NA,NA,"105221184","nor",6,6,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105221184",NA,NA,NA,0,"105221184"
"127",1996,NA,NA,"105272135","esp",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105272135",NA,NA,NA,0,"105272135"
"128",1996,NA,NA,"105272488","ita",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105272488",NA,NA,NA,0,"105272488"
"129",1996,2013,2013,"105467947","ita",8,5,0.625,1996,2013,NA,NA,NA,NA,NA,NA,NA,NA,"105467947",NA,NA,NA,0,"105467947"
"130",1996,NA,NA,"105547861","esp",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105547861",NA,NA,NA,0,"105547861"
"131",1996,NA,NA,"105587672","ita",8,3,0.375,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105587672",NA,NA,NA,0,"105587672"
"132",1996,NA,NA,"105639308","nor",4,1,0.25,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105639308",NA,NA,NA,0,"105639308"
"133",1996,NA,NA,"105716395","prt",2,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105716395",NA,NA,NA,0,"105716395"
"134",1996,NA,NA,"105751980","esp",2,2,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105751980",NA,NA,NA,0,"105751980"
"135",1996,2013,2013,"105767902","che",1,1,1,1996,2013,NA,NA,NA,NA,NA,NA,NA,NA,"105767902",NA,NA,NA,0,"105767902"
"136",1996,NA,NA,"105804138","isr",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105804138",NA,NA,NA,0,"105804138"
"137",1996,NA,NA,"105809832","fin",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105809832",NA,NA,NA,0,"105809832"
"138",1996,NA,NA,"105858180","ita",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105858180",NA,NA,NA,0,"105858180"
"139",1996,NA,NA,"106041141","isr",2,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106041141",NA,NA,NA,0,"106041141"
"140",1996,NA,NA,"106093403","srb",3,1,0.333,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106093403",NA,NA,NA,0,"106093403"
"141",1996,NA,NA,"106199209","che",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106199209",NA,NA,NA,0,"106199209"
"142",1996,NA,NA,"106208347","pol",4,1,0.25,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106208347",NA,NA,NA,0,"106208347"
"143",1996,NA,NA,"106226279","ita",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106226279",NA,NA,NA,0,"106226279"
"144",1996,NA,NA,"106282068","esp",5,3,0.6,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106282068",NA,NA,NA,0,"106282068"
"145",1996,NA,NA,"106398774","ita",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106398774",NA,NA,NA,0,"106398774"
"146",1996,NA,NA,"106431123","hun",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106431123",NA,NA,NA,0,"106431123"
"147",1996,NA,NA,"106537668","prt",2,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106537668",NA,NA,NA,0,"106537668"
"148",1996,NA,NA,"106544092","esp",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106544092",NA,NA,NA,0,"106544092"
"149",1996,NA,NA,"106549504","ita",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106549504",NA,NA,NA,0,"106549504"
"150",1996,NA,NA,"106585489","prt",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106585489",NA,NA,NA,0,"106585489"
"151",1996,2014,2014,"106588050","ita",2,1,0.5,1996,2014,NA,NA,NA,NA,NA,NA,NA,NA,"106588050",NA,NA,NA,0,"106588050"
"152",1996,NA,NA,"106591381","che",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106591381",NA,NA,NA,0,"106591381"
"153",1996,NA,NA,"106660672","esp",3,1,0.333,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106660672",NA,NA,NA,0,"106660672"
"154",1996,NA,NA,"106674023","bel",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106674023",NA,NA,NA,0,"106674023"
"155",1996,2013,2013,"106722246","esp",2,0,0,1996,2013,NA,NA,NA,NA,NA,NA,NA,NA,"106722246",NA,NA,NA,0,"106722246"
"156",1996,NA,NA,"106736022","aut",2,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106736022",NA,NA,NA,0,"106736022"
"157",1996,NA,NA,"106736248","bel",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106736248",NA,NA,NA,0,"106736248"
"158",1996,NA,NA,"106750857","prt",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106750857",NA,NA,NA,0,"106750857"
"159",1996,NA,NA,"106772815","esp",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106772815",NA,NA,NA,0,"106772815"
"160",1996,NA,NA,"106942292","grc",4,1,0.25,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106942292",NA,NA,NA,0,"106942292"
"161",1996,NA,NA,"107038464","che",6,3,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107038464",NA,NA,NA,0,"107038464"
"162",1996,NA,NA,"107061565","prt",3,1,0.333,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107061565",NA,NA,NA,0,"107061565"
"163",1996,NA,NA,"107070563","esp",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107070563",NA,NA,NA,0,"107070563"
"164",1996,NA,NA,"107103878","bel",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107103878",NA,NA,NA,0,"107103878"
"165",1996,NA,NA,"107146741","ita",16,5,0.313,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107146741",NA,NA,NA,0,"107146741"
"166",1996,NA,NA,"107212547","prt",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107212547",NA,NA,NA,0,"107212547"
"167",1996,2011,2011,"107263482","hun",3,1,0.333,1996,2011,NA,NA,NA,NA,NA,NA,NA,NA,"107263482",NA,NA,NA,0,"107263482"
"168",1996,NA,NA,"107423834","pol",2,2,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107423834",NA,NA,NA,0,"107423834"
"169",1996,NA,NA,"107553163","ita",2,2,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107553163",NA,NA,NA,0,"107553163"
